values,fsk
-0.00011675749,fsk
1.1138553e-11,fsk
-0.0001971052,fsk
3.3241686e-05,fsk
-0.00022698872,fsk
8.484745e-05,fsk
-0.00020083267,fsk
0.0001356702,fsk
5.529954e-06,fsk
-3.4160124e+21,fsk
7.734201e-20,fsk
6.4242743e-16,fsk
2.4467308e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
0.00013165612,fsk
0.00011726971,fsk
2.4467633e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
1.870946e-18,fsk
-2.3962537e+31,fsk
-6.132392e+21,fsk
1.9043916e-15,fsk
-9.803006e+26,fsk
,fsk
-3.345857e+22,fsk
11.889183,fsk
3.731803e+17,fsk
-2.666618e-34,fsk
4189709800.0,fsk
1.10713965e+36,fsk
0.014753824,fsk
2.305392e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
5.305476e-31,fsk
1.7602087e-28,fsk
36696728000.0,fsk
7.388349e-26,fsk
6.138657e+23,fsk
4.0468707e-25,fsk
-1.4638695e-38,fsk
1.18344235e-23,fsk
-2.3946881e-30,fsk
3.6171765e-19,fsk
-2.2998176e-23,fsk
3.5236686e-10,fsk
-2.0357817e-19,fsk
15896.557,fsk
-3.1136506e-20,fsk
2.1140699e+21,fsk
-3.7795042e-27,fsk
-1.0415877e-38,fsk
1.4387511e+35,fsk
-8.217035e-31,fsk
6.8393683e-06,fsk
-9.415722e-26,fsk
-137.81534,fsk
-7.064183e-25,fsk
-6.9742934e-34,fsk
-5.809947e-29,fsk
-16954042000000.0,fsk
-5.038572e-38,fsk
19721270000000.0,fsk
115789580000000.0,fsk
-1.2354093e-20,fsk
2.6441144e-19,fsk
-1701764400.0,fsk
-9113530.0,fsk
-1.1931274e+36,fsk
6.9003356e-14,fsk
5.765676e-28,fsk
423672770000.0,fsk
1.5430643e-16,fsk
6.446461e+37,fsk
6.0560674e-06,fsk
-1.7377982e+16,fsk
26978.611,fsk
2.8331204e-24,fsk
5311697000000.0,fsk
0.00075037376,fsk
-0.0034017232,fsk
2.4461724e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
6.797211e-33,fsk
8.725685e-07,fsk
-1.4493899e-28,fsk
-2.0949909e-17,fsk
-1.5641756e+27,fsk
-3.5398835e-27,fsk
0.00023244077,fsk
-20834576000.0,fsk
1.1920082e-31,fsk
-3.3809383e+16,fsk
1.8558911e-15,fsk
-4.983856e+37,fsk
3.4608156e-34,fsk
-2.137912e-21,fsk
3.3010665e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
5.305476e-31,fsk
-6.971246e-07,fsk
3.013615e+34,fsk
2.7869146e-06,fsk
-5.7336853e-31,fsk
-1.1144662e-05,fsk
-186.76622,fsk
2.48372e+38,fsk
6.0462574e-25,fsk
3.4290547e-38,fsk
-2.726343e-09,fsk
-3.7665575e-26,fsk
9.6952725e-24,fsk
4.33354e-08,fsk
-187.63124,fsk
4.019591e-17,fsk
-2.1642264e+20,fsk
101834330000000.0,fsk
2.3146714e-30,fsk
7.5154976e-26,fsk
0.006595866,fsk
-0.0009328169,fsk
0.0068858075,fsk
-0.0012984994,fsk
0.007003041,fsk
-0.001662362,fsk
0.0069178613,fsk
-0.002024478,fsk
0.006601173,fsk
-0.0023778805,fsk
0.0060293754,fsk
-0.00270723,fsk
0.00518944,fsk
-0.0029895732,fsk
0.0040831426,fsk
-0.0031971561,fsk
0.0027295027,fsk
-0.003301662,fsk
0.0011649232,fsk
-0.0032790564,fsk
-0.0005590515,fsk
-0.0031138984,fsk
-0.0023799043,fsk
-0.0028022677,fsk
-0.004229407,fsk
-0.0023525998,fsk
-0.006038952,fsk
-0.001784342,fsk
-0.0077439323,fsk
-0.0011247756,fsk
-0.009286526,fsk
-0.00040469944,fsk
-0.010616496,fsk
0.00034591532,fsk
-0.011690357,fsk
0.001101442,fsk
-0.012469403,fsk
0.0018423791,fsk
-0.0129176425,fsk
0.0025552234,fsk
-0.013000443,fsk
0.0032304341,fsk
-0.012684782,fsk
0.0038592292,fsk
-0.011941314,fsk
0.0044300337,fsk
-0.010748224,fsk
0.004925688,fsk
-0.009096153,fsk
0.005322149,fsk
-0.006993365,fsk
0.005589317,fsk
-0.0044699525,fsk
0.0056938417,fsk
-0.0015801938,fsk
0.0056035905,fsk
0.0015976193,fsk
0.005292721,fsk
0.0049639754,fsk
0.0047464813,fsk
0.008403242,fsk
0.0039646556,fsk
0.011790267,fsk
0.0029629213,fsk
0.014997381,fsk
0.0017719402,fsk
0.017900849,fsk
0.0004343272,fsk
1.5239268e-25,fsk
25033196000.0,fsk
3091909.5,fsk
-0.0024739706,fsk
0.02370241,fsk
-0.003946403,fsk
0.024368448,fsk
-0.005360146,fsk
-30742.066,fsk
-2.7478024e+16,fsk
-1.3891824,fsk
-0.022421472,fsk
0.021679625,fsk
-0.008864758,fsk
0.019103484,fsk
-0.009665026,fsk
0.015673736,fsk
-0.010217985,fsk
0.011418746,fsk
-0.010481347,fsk
0.0063984827,fsk
-0.010410942,fsk
0.0007087518,fsk
-0.009964202,fsk
-0.005516722,fsk
-0.0091053005,fsk
-0.012106992,fsk
-0.007811067,fsk
-0.018857595,fsk
-0.0060767275,fsk
-0.025537021,fsk
-0.003920313,fsk
-0.031895153,fsk
-0.0013850882,fsk
-0.03767267,fsk
0.0014606268,fsk
-0.04261018,fsk
0.0045258375,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
2.446719e-12,fsk
5.305476e-31,fsk
0.19641891,fsk
-4.5126526e+36,fsk
313937.84,fsk
7.3440263e-09,fsk
