values,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024656,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
0,16psk
1.0024655,16psk
0,16psk
0.99947584,16psk
